Year,Month,State,Location,Food,Ingredient,Species,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
1999,October,Florida,Restaurant,"Soda, Unspecified; Egg Salad/Egg Salad Sandwich",,,,,3,1,0
1999,October,Florida,Restaurant,"Soda, Unspecified",,Chemical or toxin,,Suspected,2,0,0
1999,October,Idaho,,"Sausage, Mixed Meats",,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,33,3,0
1999,October,Illinois,Restaurant,"Soda, Unspecified",,Norovirus genogroup I,,Confirmed,125,0,0
1999,October,Illinois,Catering Service,,,,,,6,0,0
1999,October,Illinois,,,,,,,37,0,0
1999,October,Indiana,Private Home/Residence,"Ham, Unspecified",Pork,Staphylococcus aureus,,Confirmed,8,0,0
1999,October,Indiana,Restaurant,,,,,,45,1,0
1999,October,Kansas,,,,,,,200,,
1999,October,Kentucky,Restaurant,"Turkey, Unspecified",Turkey,Salmonella enterica,,Confirmed,9,5,0
1999,October,Louisiana,School/College/University,"Sandwich, Hoagie; Stew/Chili, Unspecified; Bread, Unspecified",,Norovirus genogroup I,,Suspected,92,0,0
1999,October,Maine,Restaurant,"Sauces, Unspecified; Fried Rice, Unspecified; Chicken, Buffalo Wings",,,,,4,0,0
1999,October,Maryland,Restaurant,,,,,,2,0,0
1999,October,Maryland,Restaurant,"Pizza, Meat",,,,,2,0,0
1999,October,Maryland,Restaurant,"Lasagna, Unspecified",,Escherichia coli,,Suspected,2,0,0
1999,October,Maryland,Restaurant,,,,,,4,,0
1999,October,Maryland,Restaurant,,,,,,2,0,0
1999,October,Maryland,Restaurant,Crab Cakes,,,,,2,,0
1999,October,Maryland,Restaurant,Coleslaw,,,,,14,2,0
1999,October,Maryland,Restaurant,,,,,,2,,
1999,October,Maryland,Restaurant,,,,,,2,0,0
1999,October,Maryland,Restaurant,,,,,,5,,0
1999,October,Massachusetts,Restaurant,"Chicken, Unspecified; Carrots, Unspecified; Potato, Mashed",,,,,39,0,0
1999,October,Michigan,Restaurant,,,,,,2,0,0
1999,October,Michigan,Restaurant,,,,,,2,0,0
1999,October,Michigan,Restaurant,"Beef/Steak Dish, Other; Shrimp, Unspecified",,,,,3,0,0
1999,October,Michigan,Restaurant,,,Norovirus genogroup I,,Suspected,11,0,0
1999,October,Michigan,Restaurant,"Sandwich, Beef",,Bacillus cereus,,Confirmed,2,0,0
1999,October,Michigan,Restaurant,,,,,,4,0,0
1999,October,Minnesota,Restaurant,,,Norovirus genogroup I,,Suspected,13,0,0
1999,October,Minnesota,Restaurant,"Sandwich, Submarine",,Norovirus genogroup I,,Confirmed,18,0,0
1999,October,Minnesota,Restaurant,,,Norovirus genogroup I,,Confirmed,11,0,0
1999,October,Minnesota,Restaurant,Potato Skins; Pasta Salad,,Staphylococcus aureus,,Confirmed,7,0,0
1999,October,Minnesota,Catering Service,,,Norovirus genogroup I,,Suspected,21,0,0
1999,October,Minnesota,Catering Service,Egg Rolls,,,,,10,0,0
1999,October,Minnesota,Catering Service,"Pork, Bacon",,,,,9,0,0
1999,October,Mississippi,Restaurant,"Enchilada, Unspecified; Taco, Unspecified; Rice, Unspecified",,Clostridium perfringens,,Confirmed,4,,
1999,October,Montana,,,,Virus,,Suspected,60,,
1999,October,Multistate,Restaurant; Nursing Home/Assisted Living Facility,"Romaine Lettuce, Unspecified; Caesar Salad",Leafy Green,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,45,0,0
1999,October,New Jersey,Restaurant,,,Norovirus genogroup I,,Suspected,49,1,
1999,October,New Jersey,School/College/University,Mixed Fruit,,Mycotoxins,,Confirmed,29,,
1999,October,New Mexico,Restaurant,,,Staphylococcus aureus,,Suspected,34,0,0
1999,October,New York,Restaurant,Fish Blue Marlin,Fin Fish,Scombroid toxin,,Confirmed,2,,
1999,October,New York,Private Home/Residence,"Hot Dog, Unspecified",Beef,Listeria monocytogenes,,Confirmed,4,,
1999,October,New York,Restaurant,Multiple Foods,,Rotavirus; Norovirus genogroup I; Clostridium perfringens,,Confirmed; Confirmed; Confirmed,106,,
1999,October,New York,Restaurant,Antipasta Salad,,,,,15,,
1999,October,New York,Restaurant,Tuna Burger,Fin Fish,Scombroid toxin,,Confirmed,2,,
1999,October,North Carolina,Restaurant,"Beef, Bbq",,Salmonella enterica,,Confirmed,3,,
1999,October,Ohio,Restaurant,House Salad,,Norovirus genogroup I,,Confirmed,245,0,0
1999,October,Ohio,Restaurant; Private Home/Residence,,,,,,9,,
1999,October,Ohio,Restaurant,"Salad, Unspecified",Leafy Green,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,47,23,0
1999,October,Oklahoma,,"Apple Cider, Unpasteurized",,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,25,6,0
1999,October,Pennsylvania,Catering Service,,,,,,34,0,0
1999,October,Pennsylvania,Religious Facility,,,,,,85,1,0
1999,October,Texas,,,,,,,10,,
1999,October,Texas,Catering Service,"Turkey, Unspecified",,Clostridium perfringens,,Confirmed,34,,
1999,October,Virginia,Restaurant,"Ham, Unspecified",,Staphylococcus aureus,,Suspected,26,0,0
1999,October,Washington,Restaurant,,,,,,2,,
1999,October,Washington,Restaurant,"Rice, Unspecified",,Bacillus cereus,,Suspected,2,,
1999,October,Washington,Restaurant,,,,,,5,0,
1999,October,Washington,Restaurant,"Chicken, Unspecified",,,,,3,,
1999,October,Washington,Restaurant,,,,,,2,,
1999,October,Washington,,"Chicken, Fried",,,,,4,,
1999,October,Washington,Restaurant,"Sandwich, Unspecified",,Hepatitis A,,Confirmed,35,,
1999,October,West Virginia,,Lettuce-Based Salads Unspecified,,Norovirus genogroup I,,Confirmed,16,2,0
1999,October,Wisconsin,Restaurant,"Chicken, Unspecified",,Norovirus genogroup I,,Confirmed,14,0,0
1999,October,Wisconsin,Restaurant,"Fish, Haddock",,,,,5,,
1999,October,Wisconsin,School/College/University,,,Norovirus genogroup I,,Confirmed,82,,0
1999,October,Wisconsin,School/College/University,,,Norovirus genogroup I,,Confirmed,297,0,0
1999,November,Alabama,Restaurant,,,,,,4,0,0
1999,November,Alabama,Restaurant,"Pizza, Unspecified",,,,,5,0,0
1999,November,Alaska,Restaurant,Potato Salad,,Norovirus genogroup I,,Suspected,191,,
1999,November,California,Restaurant,,,,,,8,0,0
1999,November,California,Restaurant,"Fish, Mahi Mahi",,Scombroid toxin,,Suspected,2,0,0
1999,November,California,Restaurant; Private Home/Residence,"Chicken, Unspecified",Chicken,Salmonella enterica,Enteritidis,Confirmed,7,0,0
1999,November,California,Restaurant,,,Norovirus genogroup I,,Suspected,4,0,0
1999,November,California,Restaurant,"Turkey, Unspecified; Ice",,Norovirus genogroup I,,Suspected,15,0,0
1999,November,California,Restaurant,"Fettucine Alfredo; Chicken, Other",,Norovirus genogroup I,,Suspected,18,0,0
1999,November,California,Religious Facility,Tuna Salad; Bagels,,Norovirus genogroup I,,Suspected,38,,
1999,November,California,Restaurant,,,,,,2,0,0
1999,November,California,Private Home/Residence,"Turkey, Unspecified",,,,,5,,
1999,November,California,Restaurant,,,Norovirus genogroup I,,Suspected,19,0,0
1999,November,California,Private Home/Residence,Potato Salad,,Shigella sonnei,,Confirmed,10,0,0
1999,November,California,Restaurant,"Lettuce, Unspecified; Tomato, Unspecified",,Norovirus genogroup I,,Suspected,28,5,0
1999,November,Colorado,Restaurant,,,Norovirus genogroup I,,Suspected,8,,
1999,November,Connecticut,Nursing Home/Assisted Living Facility,,,Salmonella enterica,Agona,Confirmed,4,2,0
1999,November,Florida,Restaurant,"Ground Beef, Hamburger",,,,,2,,
1999,November,Florida,Restaurant,"Mayonnaise, Unspecified; Lettuce, Unspecified",,,,,4,,
1999,November,Florida,Private Home/Residence,"Gravy, Unspecified",,,,,8,,
1999,November,Florida,Restaurant,"Seafood, Unspecified",,,,,2,0,0
1999,November,Florida,Restaurant,Pork Fried Rice,,,,,2,,
1999,November,Florida,Restaurant,,,,,,4,,
1999,November,Florida,Grocery Store,"Sandwich, Cuban",,,,,2,1,0
1999,November,Florida,Restaurant; School/College/University,"Pizza, Unspecified",,,,,8,,0
1999,November,Florida,Restaurant,"Bread, Unspecified",,,,,3,0,0
1999,November,Florida,Restaurant,,,Salmonella enterica,,Suspected,4,2,
1999,November,Florida,Restaurant,"Ground Beef, Hamburger",,,,,2,0,0
1999,November,Florida,Restaurant,"Deli Meat, Sliced Chicken",Chicken,Salmonella enterica,,Confirmed,2,2,0
1999,November,Florida,Restaurant,"Chicken, Roasted",,,,,2,0,0
1999,November,Florida,,Multiple Foods,,,,,8,,
1999,November,Florida,Restaurant,"Sandwich, Chicken",Chicken,Salmonella enterica,,Suspected,2,0,0
1999,November,Florida,Grocery Store,Water,,,,,3,1,0
1999,November,Florida,Restaurant,Shrimp Scampi,Crustacean,,,,8,0,0
1999,November,Florida,Grocery Store,"Fruit Punch, Unspecified",,,,,5,0,0
1999,November,Florida,Restaurant,"Chicken, Buffalo Wings; Blue Cheese Dressing",Chicken,,,,11,0,0
1999,November,Florida,Restaurant,"Shrimp, Fried",Crustacean,,,,2,0,0
1999,November,Florida,Restaurant,"Fish, Amberjack; Fish, Mackeral",,Ciguatoxin,,Confirmed,16,4,0
1999,November,Hawaii,Restaurant,,,Campylobacter jejuni,,Confirmed,33,0,0
1999,November,Hawaii,Restaurant,Tuna Steak,,Scombroid toxin,,Suspected,2,0,0
1999,November,Idaho,Restaurant,Seafood-Based Salad Unspecified,,,,,15,,
1999,November,Illinois,Restaurant; Grocery Store,,,,,,10,0,0
1999,November,Illinois,Restaurant; Private Home/Residence; Religious Facility,,,,,,31,0,0
1999,November,Illinois,Restaurant,,,,,,2,0,0
1999,November,Illinois,Restaurant,,,,,,34,2,0
1999,November,Indiana,Private Home/Residence; Religious Facility,,,Virus,,Suspected,26,3,0
1999,November,Kansas,Restaurant,,,,,,7,0,0
1999,November,Kansas,Restaurant,,,Salmonella enterica,Heidelberg,Confirmed,6,3,0
1999,November,Louisiana,Private Home/Residence,"Oysters, Raw; Hot Sauce, Unspecified; Sauces, Unspecified",Shellfish,Norovirus genogroup I,,Suspected,5,0,0
1999,November,Maine,Private Home/Residence; Religious Facility,"Stuffing, Unspecified; Turkey, Unspecified",,,,,6,1,0
1999,November,Maine,Restaurant; Private Home/Residence; School/College/University,,,,,,9,0,0
1999,November,Maine,Restaurant,"Pizza, Unspecified",,,,,4,0,0
1999,November,Maryland,Nursing Home/Assisted Living Facility; Hospital,,,,,,9,,
1999,November,Maryland,Catering Service,,,,,,16,,
1999,November,Maryland,Restaurant; Camp,,,,,,2,,
1999,November,Maryland,Catering Service,,,,,,16,0,0
1999,November,Maryland,Restaurant,,,,,,4,0,0
1999,November,Maryland,Restaurant,,,,,,2,,
1999,November,Maryland,Grocery Store,,,,,,6,0,0
1999,November,Massachusetts,Restaurant,Turkey And Stuffing,,Salmonella enterica,Saintpaul,Confirmed,5,,0
1999,November,Massachusetts,,"Turkey, Unspecified",Turkey,Salmonella enterica; Salmonella enterica,Muenchen; Enteritidis,Confirmed; Confirmed,12,,
1999,November,Michigan,,Chicken And Stuffing,,,,,36,,
1999,November,Michigan,,"Salad, Unspecified",,,,,32,,
1999,November,Michigan,,"Taco, Unspecified; Cake, Unspecified; Ice Cream, Unspecified",,,,,10,,
1999,November,Michigan,Restaurant,,,,,,2,0,0
1999,November,Michigan,,"Gravy, Beef; Lettuce-Based Salads Unspecified",,Clostridium perfringens,,Suspected,20,0,0
1999,November,Michigan,Catering Service,Lettuce-Based Salads Unspecified,,,,,32,1,0
1999,November,Michigan,Restaurant,"Chicken, Sweet And Sour",,,,,2,0,0
1999,November,Michigan,Restaurant,,,,,,2,0,0
1999,November,Michigan,Restaurant,,,,,,5,0,0
1999,November,Michigan,Restaurant,,,,,,3,0,
1999,November,Michigan,Restaurant,,,,,,15,0,0
1999,November,Michigan,Restaurant,,,,,,3,0,0
1999,November,Minnesota,Grocery Store,"Grapes, Red",,Norovirus genogroup I,,Confirmed,18,0,0
1999,November,Minnesota,Restaurant,"Sandwich, Unspecified",,Norovirus genogroup I,,Suspected,19,0,0
1999,November,Minnesota,Restaurant,"Sandwich, Unspecified; Ice",,Norovirus genogroup I,,Confirmed,11,0,0
1999,November,Minnesota,Restaurant,"Mixed Vegetables, Unspecified; Multiple Foods",,Norovirus genogroup I,,Suspected,12,1,0
1999,November,Multistate,,"Mango, Unspecified","Fruit, Unspecified",Salmonella enterica,Newport,Confirmed,79,,
1999,November,Multistate,Restaurant,"Ground Beef, Hamburger",Beef,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,14,4,0
1999,November,New Hampshire,Private Home/Residence; Catering Service,Pasta Salad,,Norovirus genogroup I,,Suspected,40,5,0
1999,November,New Hampshire,Catering Service,,,,,,34,0,0
1999,November,New York,Restaurant,"Bread, Unspecified; Salad, Unspecified",,Virus,,Suspected,14,,
1999,November,New York,Restaurant,,,,,,15,0,0
1999,November,New York,Catering Service,"Unspecified Beverage; Cake, Brownie; Salad, Unspecified",,Virus,,Suspected,7,,
1999,November,New York,Child Daycare,"Turkey, Roasted",Turkey,Salmonella enterica,Stanley,Confirmed,34,,
1999,November,New York,,,,,,,48,,
1999,November,Ohio,Private Home/Residence,"Turkey, Unspecified",,,,,10,,
1999,November,Ohio,Restaurant,Turkey And Gravy,,Clostridium perfringens,,Confirmed,13,,
1999,November,Ohio,Private Home/Residence,"Shrimp, Unspecified",,,,,8,,
1999,November,Ohio,Private Home/Residence,,,,,,8,,
1999,November,Ohio,Restaurant,,,,,,8,,
1999,November,Ohio,Restaurant,"Pizza, Unspecified",,Norovirus genogroup I,GI_1,Confirmed,3,,0
1999,November,Ohio,Restaurant,,,,,,27,0,0
1999,November,Ohio,Restaurant,Caesar Salad,,,,,13,0,0
1999,November,Pennsylvania,Restaurant,,,,,,12,0,0
1999,November,Pennsylvania,Restaurant,,,,,,7,0,0
1999,November,Pennsylvania,Restaurant,"Gravy, Unspecified; Turkey, Unspecified",Sauces/ Dressings,Clostridium perfringens,,Confirmed,125,1,0
1999,November,Pennsylvania,Private Home/Residence,"Stuffing, Unspecified",,Salmonella enterica,Enteritidis,Confirmed,16,4,
1999,November,Pennsylvania,Restaurant,,,Clostridium perfringens,,Confirmed,3,0,0
1999,November,Pennsylvania,,"Roast Beef, Unspecified",,Clostridium perfringens,,Suspected,32,0,0
1999,November,Tennessee,Catering Service,Mixed Fruit,,Norovirus genogroup II,Unknown,Confirmed,42,0,0
1999,November,Tennessee,Restaurant,,,,,,11,0,0
1999,November,Texas,School/College/University,"Nachos, Unspecified",,,,,55,,
1999,November,Utah,Private Home/Residence,"Ice Cream, Homemade",Egg,Salmonella enterica,Enteritidis,Confirmed,4,0,0
1999,November,Washington,Catering Service,,,,,,17,,
1999,November,Washington,,,,,,,5,,
1999,November,Washington,Restaurant,"Chicken, Unspecified",,,,,5,,
1999,November,Washington,Grocery Store,"Tuna, Unspecified",,Chemical or toxin,,Suspected,8,,
1999,November,Washington,Restaurant,"Pizza, Unspecified",,,,,2,,
1999,November,Washington,Restaurant,"Chow Mein; Pork, Bbq; Pork, Other",,,,,4,0,
1999,November,Washington,Restaurant,"Chicken, Nuggets/Fingers",Chicken,,,,4,,
1999,November,Washington,Restaurant,,,,,,6,,
1999,November,Washington,,"Sandwich, Turkey; Sandwich, Ham",,Virus,,Suspected,6,0,
1999,November,Wisconsin,Restaurant,"Lasagna, Unspecified; Ravioli, Unspecified; Eggs, Other",,Salmonella enterica,Enteritidis,Confirmed,33,0,0
1999,November,Wisconsin,Private Home/Residence,"Ground Beef, Meatballs",Beef,Norovirus genogroup I,,Confirmed,20,0,0
1999,December,Alabama,Restaurant,,,,,,3,0,0
1999,December,Alabama,Restaurant,,,,,,2,0,0
1999,December,Alabama,Restaurant,,,,,,2,0,0
1999,December,Alabama,Restaurant,,,,,,4,0,0
1999,December,Alabama,Restaurant,,,,,,3,0,0
1999,December,Arizona,,,,Salmonella enterica,Norwich,Confirmed,10,5,0
1999,December,California,Restaurant,"Chicken, Unspecified; Mung Bean Sprouts",Chicken,Salmonella enterica,Enteritidis,Confirmed,108,13,0
1999,December,California,Restaurant; Grocery Store,,,,,,10,0,0
1999,December,California,Restaurant,,,Norovirus genogroup I,,Suspected,14,0,0
1999,December,California,Restaurant,,,,,,17,0,0
1999,December,California,Private Home/Residence,"Chile Relleno, Unspecified; Pasta Salad; Eggs, Other",,Salmonella enterica,Enteritidis,Confirmed,14,0,0
1999,December,California,Private Home/Residence,Unspecified Fish,,Scombroid toxin,,Confirmed,2,0,0
1999,December,California,Restaurant,"Burrito, Beef",,,,,6,0,0
1999,December,California,Restaurant,,,Norovirus genogroup I,,Suspected,8,1,0
1999,December,California,Restaurant; Private Home/Residence,"Lasagna, Beef; Eggs, Unspecified",Egg,Salmonella enterica,Enteritidis,Confirmed,10,0,0
1999,December,Colorado,Restaurant,"Stew/Chili, Unspecified",,Clostridium perfringens,,Suspected,5,,
1999,December,Florida,Restaurant,"Ham, Unspecified",,,,,6,,
1999,December,Florida,Restaurant,Multiple Foods,,,,,5,0,0
1999,December,Florida,Restaurant,"Salmon, Unspecified",,,,,8,1,
1999,December,Florida,Restaurant,"Ground Beef, Cheeseburger",,,,,3,0,0
1999,December,Florida,Restaurant,"Oysters, Raw","Oysters, Raw",Staphylococcus aureus,,Suspected,2,0,0
1999,December,Florida,Restaurant,"Fish, Grouper, Unspecified",Sauces/ Dressings,Clostridium perfringens,,Suspected,2,0,0
1999,December,Florida,Restaurant,"Condiment, Unspecified",,Streptococcus group A; Norovirus genogroup I,,Suspected; Suspected,16,,
1999,December,Florida,Restaurant,,,,,,2,1,
1999,December,Florida,Restaurant,"Sandwich, Tuna Fish",,Scombroid toxin,,Suspected,2,,
1999,December,Florida,Restaurant; Private Home/Residence; Grocery Store,"Multiple Cheeses, Unspecified; Chips And Salsa",Cheese,Norovirus genogroup I,,Suspected,28,0,0
1999,December,Florida,Catering Service,"Turkey, Unspecified; Potato, Scalloped",Turkey,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,22,0,0
1999,December,Florida,Restaurant,"Stuffing, Unspecified; Pork, Roasted",,,,,4,,
1999,December,Florida,Restaurant,"Potato, Fried",Root (Eg. Potato),,,,8,0,0
1999,December,Florida,Restaurant,"Cake, Brownie",Other Baked Goods,Heavy metals,,Confirmed,2,0,0
1999,December,Florida,Restaurant,Buffet,,Bacillus cereus,,Suspected,2,0,0
1999,December,Florida,Restaurant,"Ground Beef, Hamburger",,,,,2,0,0
1999,December,Florida,Restaurant,Clam Chowder,,,,,4,,
1999,December,Florida,Restaurant,Caesar Salad,,Norovirus genogroup I,,Suspected,7,0,0
1999,December,Florida,Restaurant,"Fish, Mahi Mahi",Fin Fish,,,,4,0,0
1999,December,Florida,Restaurant,"Oysters, Unspecified; Vegetable-Based Salads Unspecified",,,,,3,0,0
1999,December,Florida,Restaurant,"Pizza, Meat",,Chemical or toxin,,Suspected,5,0,0
1999,December,Georgia,,,,Norovirus genogroup I,,Confirmed,44,0,0
1999,December,Georgia,Catering Service,"Salad, Unspecified",,,,,11,0,0
1999,December,Georgia,Restaurant,"Salsa, Unspecified; Ice; Ground Beef, Unspecified",,Norovirus genogroup I,,Confirmed,41,4,0
1999,December,Hawaii,,Musubi (Rice In Seaweed); Spam,,,,,2,0,0
1999,December,Hawaii,Office/Indoor Workplace,"Tuna, Unspecified",,Scombroid toxin,,Confirmed,6,0,0
1999,December,Hawaii,Restaurant,Tuna Steak,,Scombroid toxin,,Suspected,4,4,0
1999,December,Illinois,Restaurant,"Fish, Mahi Mahi",,Scombroid toxin,,Suspected,3,0,0
1999,December,Illinois,Restaurant,,,,,,7,0,0
1999,December,Illinois,Restaurant,,,,,,5,0,0
1999,December,Illinois,,,,,,,27,0,0
1999,December,Illinois,Restaurant,,,,,,2,0,0
1999,December,Indiana,Restaurant,,,,,,4,0,0
1999,December,Indiana,Restaurant,,,Virus,,Suspected,46,1,0
1999,December,Indiana,Restaurant,,,Virus,,Suspected,17,0,0
1999,December,Iowa,Restaurant,"Steak, Prime Rib",,Norovirus genogroup I,,Suspected,14,,0
1999,December,Iowa,Restaurant,"Crab, Steamed; Shrimp, Unspecified",,,,,7,0,0
1999,December,Iowa,Private Home/Residence; Catering Service,"Ham, Unspecified; Beef, Chili; Turkey, Smoked",,,,,23,0,0
1999,December,Iowa,Restaurant,"Tuna Dishes, Unspecified",,Histamine,,Confirmed,3,,0
1999,December,Kansas,,"Sandwich, Other Vegetable",,,,,130,1,0
1999,December,Maine,Restaurant,,,,,,7,0,0
1999,December,Maryland,Restaurant,,,,,,6,,
1999,December,Maryland,Grocery Store,,,,,,10,0,0
1999,December,Maryland,,,,,,,2,0,0
1999,December,Maryland,Restaurant,"Bread, Unspecified",,,,,2,0,0
1999,December,Maryland,Restaurant,,,,,,3,,
1999,December,Maryland,Restaurant,"Pizza, Meat And Vegetable",,,,,5,,
1999,December,Maryland,Restaurant,Chicken Salad,Chicken; Leafy Green,,,,3,0,0
1999,December,Maryland,Restaurant,"Unknown Beverage; Ground Beef, Cheeseburger; French Fries",,,,,2,0,0
1999,December,Maryland,Restaurant,,,,,,3,0,0
1999,December,Maryland,Restaurant,,,,,,3,0,0
1999,December,Maryland,Restaurant,,,,,,2,0,0
1999,December,Maryland,Restaurant,,,Norovirus genogroup I,,Confirmed,35,1,0
1999,December,Maryland,Restaurant,,,Norovirus genogroup I,,Confirmed,26,0,0
1999,December,Maryland,Restaurant,,,,,,3,,
1999,December,Maryland,Restaurant,,,,,,4,0,0
1999,December,Maryland,Private Home/Residence,Kidney Bean,,,,,6,0,0
